description	varName	custom_category	Path	varType	resType	n	beta	lower	upper	se	pvalue	fdr	z	ntotal	rho
Treatment speciality of consultant (recoded): Diabetic medicine	41246#1420	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	257270/3048(260318)	0.0322039513928871	-0.00356617164110216	0.0679738748200408	0.0182503472067451	0.0776197181253781	0.45549254571011	1.76466717670994	260318	0.00345867519310486
Illnesses of father: Parkinson's disease	20107#11	Family history and early life factors	UK Biobank Assessment Centre > Touchscreen > Family history	CAT-MUL	LOGISTIC-BINARY	228341/5968(234309)	-0.0231434182835177	-0.0488556647115378	0.00256815282634378	0.0131185618571326	0.0776955170218256	0.455534581690686	-1.76421661156725	234309	-0.00364465471567799
Job code - historical: Retail cashiers and check-out operators	22617#7112	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54828/591(55419)	0.0731219863362061	-0.00813234456487254	0.154391800423264	0.0414610029240604	0.0777824442048006	0.455641731851069	1.76370033796058	55419	0.007491885026565
PCT responsible for patient data: WIRRAL PCT	41229#5NK	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	268442/3437(271879)	-0.0303668820983528	-0.0641281695493419	0.00339221736063403	0.0172249050091145	0.0778955962309015	0.455902180056872	-1.76302901449755	271879	-0.0033811990830223
Administrative and legal statuses: NHS patient: formally detained under Part II, Mental Health Act 1983	41232#11	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	270133/1746(271879)	0.0422896607567073	-0.00476968009317252	0.0893490293746304	0.0240103160594274	0.0781843488607825	0.457189007391201	1.76131945590444	271879	0.00337792046882369
Length of time at current address	699	Sociodemographics	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household	INTEGER	LINEAR	265688	0.00315442663929419	-0.00035677831914964	0.00666563159773803	0.00179146401981862	0.0782704648397103	0.457289678821441	1.76081060180809	265688	0.00341606224293433
Treatment/medication code: lemsip sachet	20003#1140911762	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271827/13(271840)	0.488668602652535	-0.0556504676219979	1.03444578479873	0.278090888664095	0.0787671305214753	0.459213818061082	1.75788469478119	271840	0.00337157506540704
Job coding: wig maker	22601#54992961	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55396/23(55419)	0.366250098701864	-0.0423361196514032	0.774381223247864	0.208350089425477	0.0787685218159787	0.459213818061082	1.75787651963926	55419	0.00746714786487212
Job code - historical: Architects	22617#2431	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54961/458(55419)	-0.0828037128497053	-0.175158365375806	0.00955346436948874	0.0471212305946125	0.0788652615477738	0.459213818061082	-1.75730837210841	55419	-0.00746473460936876
Leisure/social activities	6160#100	Mental health	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Social support	CAT-MUL	LOGISTIC-BINARY	187499/83645(271144)	0.00731853752843723	-0.00084422864723243	0.0154814985935107	0.00416480286615427	0.0788765635964492	0.459213818061082	1.75724203274558	271144	0.00337466535036935
Date H90 first reported (conductive and sensorineural hearing loss)	131258	First occurrences	Health-related outcomes > First occurrences > Ear and mastoid process disorders	DATE	LOGISTIC-BINARY	266613/5266(271879)	0.0244864068995921	-0.00283592172742763	0.0518090705049742	0.0139403051952573	0.0789985694044885	0.459521038683252	1.75652639004225	271879	0.0033687282628084
Date J92 first reported (pleural plaque)	131538	First occurrences	Health-related outcomes > First occurrences > Respiratory system disorders	DATE	LOGISTIC-BINARY	270009/1870(271879)	0.041206014628983	-0.00479803146789679	0.0872149190786541	0.0234731227900965	0.079175917741727	0.460149357313347	1.75548772925129	271879	0.00336673630509595
Job coding: other assembler, routine operative	22601#81392831	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55327/92(55419)	-0.182581544578175	-0.386452350418884	0.0214777666692804	0.104065717611616	0.0793262945320792	0.460619962212957	-1.75460851174157	55419	-0.00745326671846515
Methods of discharge from hospital (recoded): Patient death: Post-mortem not performed	41250#3002	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	269734/351(270085)	-0.0942711596269326	-0.199697184276345	0.0110735225724219	0.0537690254798811	0.0795302370106254	0.461400509649931	-1.75341827119581	270085	-0.00337391728621968
Job coding: air travel assistant, cabin/flight attendant, air hostess, air purser, air steward, cabin crew; passenger services agent; check-in staff	22601#62142638	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55303/116(55419)	-0.162735928234515	-0.344705927960799	0.0193612610040935	0.0928759895173095	0.0797236122264362	0.462118440477604	-1.75229199257092	55419	-0.00744342710017213
Vegetable consumers	103990	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday	CAT-SIN	LOGISTIC-BINARY	6789/31232(38021)	-0.0236308701139185	-0.0500804693424277	0.00281478678405586	0.0134939357416041	0.0798997143617164	0.462315613888769	-1.75126824813705	38021	-0.00898120920056049
Date L30 first reported (other dermatitis)	131740	First occurrences	Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders	DATE	LOGISTIC-BINARY	245181/26698(271879)	-0.0112895407072305	-0.0239288328291879	0.00134941608759743	0.00644865138241747	0.0799995351702691	0.462315613888769	-1.75068876830724	271879	-0.00335753279237308
FI4 : positional arithmetic	20171-2	Cognitive function	Online follow-up > Cognitive function online > Fluid intelligence / reasoning	CAT-SIN	MULTINOMIAL-LOGISTIC	51200/57680	-999	-999	-999	-999	0.0800293057133731	0.462315613888769	-1.75051605808523	57680	-0.00728868978332393
Number of cigarettes previously smoked daily (current cigar/pipe smokers)	6183	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking	INTEGER	ORDERED-LOGISTIC	1039	-0.106066514162782	-0.225041777727566	0.0129087494020031	0.0607027805119106	0.0800954748330685	0.462315613888769	-1.75013237279732	1039	-0.054267658386882
Job coding: metal working production or maintenance fitter, machine fitter, fitter and turner, bench fitter, plant fitter	22601#52232929	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55114/305(55419)	0.101260773144993	-0.012104440344515	0.214719536390367	0.0578643226416507	0.0801059147163002	0.462315613888769	1.7500718600853	55419	0.00743399689074598
Illnesses of adopted siblings: Stroke	20114#2	Family history and early life factors	UK Biobank Assessment Centre > Touchscreen > Family history	CAT-MUL	LOGISTIC-BINARY	1240/52(1292)	0.260123594469575	-0.0293353054464167	0.554686920430482	0.148987999392742	0.0802788352146174	0.462911059356573	1.74907049157097	1292	0.0486405078391315
Scotch pancake intake	102020	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday	CAT-SIN	ORDERED-LOGISTIC	38014	-0.126100229680443	-0.267611825435361	0.0154113660744752	0.072201120465041	0.0806738400867461	0.464784962374769	-1.74678960672997	38014	-0.00895906750511373
Treatment speciality of consultant (recoded): Transplantation surgery	41246#2570	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	259792/393(260185)	0.0882020181911183	-0.0107914180522119	0.187197068818813	0.0505081951588736	0.0807488694155419	0.464813743548093	1.74635738880545	260185	0.00342366388979948
Date G80 first reported (infantile cerebral palsy)	131100	First occurrences	Health-related outcomes > First occurrences > Nervous system disorders	DATE	LOGISTIC-BINARY	271688/191(271879)	-0.126372945956063	-0.268256799591929	0.0155032997873216	0.0723891106207854	0.0808498888409908	0.464991951679078	-1.74577596578971	271879	-0.00334811095184481
Job coding: care assistant, home care assistant, residential social worker, home carer, nursing home assistant	22601#61153104	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54710/709(55419)	0.0660439334350862	-0.00815235380348557	0.140256960545111	0.0378602146568076	0.0810567452420459	0.465194180471161	1.74458723021966	55419	0.00741070043098199
Job code - historical: Care assistants and home carers	22617#6115	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54710/709(55419)	0.0660439334350862	-0.00815235380348557	0.140256960545111	0.0378602146568076	0.0810567452420459	0.465194180471161	1.74458723021966	55419	0.00741070043098199
Treatment/medication code: scheriproct ointment	20003#1140881448	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271807/33(271840)	0.303611501928118	-0.0373973768722282	0.644968873271912	0.174076221687377	0.0810953242135202	0.465194180471161	1.74436580213694	271840	0.00334564648811347
Date F53 first reported (mental and behavioural disorders associated with the puerperium, not elsewhere classified)	130924	First occurrences	Health-related outcomes > First occurrences > Mental and behavioural disorders	DATE	LOGISTIC-BINARY	271233/646(271879)	-0.0686816254069091	-0.145930210320569	0.00855444161041467	0.0394100741517545	0.08137493557667	0.466395032316372	-1.74276349372576	271879	-0.00334233359086835
Date M49 first reported (spondylopathies in diseases classified elsewhere)	131920	First occurrences	Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders	DATE	LOGISTIC-BINARY	271604/275(271879)	-0.105214713944674	-0.223582201056188	0.0131466074830787	0.0603911118792369	0.0814671264870551	0.466520550901281	-1.74223617471177	271879	-0.00334132229106784
Date L65 first reported (other nonscarring hair loss)	131782	First occurrences	Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders	DATE	LOGISTIC-BINARY	270161/1718(271879)	-0.0421707575651073	-0.0896482070293711	0.00530219424269178	0.0242224862347011	0.0816858961267326	0.46658619943714	-1.74098677836559	271879	-0.00333892618119184
Date I64 first reported (stroke, not specified as haemorrhage or infarction)	131368	First occurrences	Health-related outcomes > First occurrences > Circulatory system disorders	DATE	LOGISTIC-BINARY	265696/6183(271879)	0.0225236642198881	-0.00284136086555259	0.0478891329649353	0.012941690314374	0.0817872890413021	0.46658619943714	1.74040864256126	271879	0.00333781742419974
Average acceleration 14:00 - 14:59	90041	Physical activity	Additional exposures > Physical activity measurement > Acceleration averages	CONTINUOUS	LINEAR	48837	-0.00784829881556747	-0.0166895491923249	0.000992951561189913	0.0045109249182618	0.0818854059310386	0.46658619943714	-1.73984973972136	48837	-0.00787286286856531
Duration of postnatal stay	41285	Maternity and sex-specific factors	Health-related outcomes > Hospital inpatient > Summary Maternity	INTEGER	ORDERED-LOGISTIC	4918	0.0473085338614731	-0.00602888626682953	0.100645953989776	0.027213469507104	0.0820185456433326	0.46658619943714	1.73909220453958	4918	0.0247960850972223
Ingredients in homemade soup: Meat	20109#2	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday	CAT-MUL	LOGISTIC-BINARY	37767/254(38021)	-0.109691115482109	-0.233349934427876	0.0139084136739848	0.0630772682692649	0.0820209883131945	0.46658619943714	-1.73907831561444	38021	-0.00891869930505538
Bring up phlegm/sputum/mucus on most days	22504	Work environment	Online follow-up > Work environment > Medical information	CAT-SIN	LOGISTIC-BINARY	51667/4929(56596)	0.0260777062763709	-0.00331484402380369	0.0554762095366357	0.0149979933366571	0.0820725224831403	0.46658619943714	1.73878537251031	56596	0.00730885225042042
Pulse wave reflection index	4195	Physical measures	UK Biobank Assessment Centre > Physical measures > Arterial stiffness	INTEGER	LINEAR	89385	-0.00555629238779792	-0.011820590824688	0.000708006049092167	0.0031961293606934	0.0821318816384036	0.46658619943714	-1.73844813353047	89385	-0.00581469490735841
Treatment/medication code: diethylamine salicylate 10% cream bp	20003#1140921938	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271811/29(271840)	0.322383880241252	-0.0414665837214399	0.685559574732993	0.185469264789844	0.0821936743102984	0.46658619943714	1.73809727884982	271840	0.00333362376363132
Histology of cancer tumour: Malignant giant cell tumor of soft parts	40011#9251	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271864/15(271879)	0.448464255753177	-0.0575654402902465	0.954168925211907	0.258100244056163	0.0822173570103955	0.46658619943714	1.73796286675087	271879	0.00333312688075078
Frequency of harder stools when abdominal discomfort/pain started	21032	Digestive health	Online follow-up > Digestive health	CAT-SIN	ORDERED-LOGISTIC	44042	0.015779598075894	-0.00201846019580761	0.0335776563475956	0.00908080883735131	0.0822531384318761	0.46658619943714	1.73775984741948	44042	0.00828039803945135
Pulse wave peak to peak time	4196	Physical measures	UK Biobank Assessment Centre > Physical measures > Arterial stiffness	INTEGER	LINEAR	89332	-0.00565807256377461	-0.0120414509440555	0.000725305816506323	0.00325688555026122	0.0823397385768212	0.46658619943714	-1.737268785209	89332	-0.00581247386328019
Job code - historical: Vehicle body builders and repairers	22617#5232	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55326/93(55419)	-0.180294158802468	-0.383658331497752	0.0232069289917898	0.10379406552846	0.0823726699320905	0.46658619943714	-1.73708215934003	55419	-0.00737882194633378
Treatment/medication code: solpadeine plus soluble effervescent tablet	20003#1141189064	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271817/23(271840)	0.361898371706328	-0.0465297328406963	0.770306733397822	0.208380478590836	0.0823925004882218	0.46658619943714	1.73696980642197	271840	0.00333146132589234
Duration of fitness test	6039	Physical measures	UK Biobank Assessment Centre > Physical measures > ECG during exercise	INTEGER	ORDERED-LOGISTIC	40270	-0.0164385418224547	-0.0350005400781985	0.00212345643328916	0.00947058129749246	0.0826034333581654	0.467188824314347	-1.73577609010926	40270	-0.00864962790447015
