description	varName	custom_category	Path	varType	resType	n	beta	lower	upper	se	pvalue	fdr	z	ntotal	rho
Baby birth weight	41284	Maternity and sex-specific factors	Health-related outcomes > Hospital inpatient > Summary Maternity	INTEGER	ORDERED-LOGISTIC	7735	0.035389790676832	-0.00715642406285064	0.0779360054165146	0.0217076513013921	0.102985147407919	0.495778675385844	1.63055075466068	7735	0.018538972991888
Job coding: nuclear power engineer	22601#21292871	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55409/10(55419)	0.511053514840129	-0.102671525866443	1.1281920001253	0.314001567299358	0.103076362766265	0.495778675385844	1.63011893395115	55419	0.00692448332726652
Herbal tea intake	100430	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Hot/cold beverages yesterday	CAT-SIN	ORDERED-LOGISTIC	108672	-0.0147724680522865	-0.0325353966525359	0.00299046054796283	0.00906288520623904	0.103093529329237	0.495778675385844	-1.63003770006393	108672	-0.00494467220316932
logMAR, initial (left)	5206	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Visual acuity	CONTINUOUS	ORDERED-LOGISTIC	65389	0.0120389436036268	-0.00243831083021039	0.0265161980374639	0.00738649003146583	0.103118154727786	0.495778675385844	1.62992118900229	65389	0.00637400026461643
Treatment/medication code: sando-k effervescent tablet	20003#1140870554	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271819/23(271842)	0.339323698019757	-0.0692499830268823	0.747003228910898	0.208231686494314	0.103174399921331	0.495778675385844	1.62965515698121	271842	0.00312562529646574
Job code - historical: Quality assurance technicians	22617#3115	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55211/208(55419)	0.113010890160216	-0.0229955683308802	0.24895016808905	0.0693751871373667	0.1033061914058	0.495778675385844	1.62903225274647	55419	0.00691986750121253
Job code - historical: Higher education teaching professionals	22617#2311	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	53705/1714(55419)	-0.0400192361675339	-0.088185066403638	0.00813464665653794	0.0245718068852116	0.103375909677302	0.495778675385844	-1.62870298914942	55419	-0.0069184689092628
Treatment/medication code: calcium+ergocalciferol tablet	20003#1140877630	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271708/134(271842)	-0.140920918432808	-0.310576679494214	0.028594495009917	0.0865248487164739	0.103377349794611	0.495778675385844	-1.62869618966286	271842	-0.00312378604646318
Treatment/medication code: aceclofenac	20003#1140925806	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271803/39(271842)	0.260279876038621	-0.0533381037845489	0.573573257964529	0.15992930653167	0.103617073996763	0.496297562649725	1.627565384378	271842	0.00312161722003676
Blue cheese intake	102840	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Milk/eggs/cheese yesterday	CAT-SIN	ORDERED-LOGISTIC	108672	-0.0209388421736606	-0.0461590311620294	0.00428134681470817	0.0128676798080487	0.10363487542618	0.496297562649725	-1.62748149605847	108672	-0.00493691822141651
6mm asymmetry index (left)	5157	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction	CONTINUOUS	LINEAR	32791	-0.00895531887436293	-0.0197460546918886	0.00183541694316271	0.00550557862422045	0.103821061963861	0.496785586830324	-1.62660478712003	32791	-0.00898256645037312
Number of rounds to result (right)	5202	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Visual acuity	INTEGER	ORDERED-LOGISTIC	65408	0.0113620476148834	-0.00233265873834044	0.0250567539681072	0.00698722347004635	0.103886259319114	0.496785586830324	1.62629808334294	65408	0.00635890847979712
Type of cancer: ICD10: C40.2 Long bones of lower limb	40006#C402	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271859/20(271879)	-0.364887263013192	-0.805197618385022	0.074612813304461	0.224445560895332	0.104027189517247	0.497101889806715	-1.62563563660667	271879	-0.00311770389763527
Treatment/medication code: timolol	20003#1140879866	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271633/209(271842)	-0.112781374338851	-0.248870816004117	0.0231878989264292	0.0694040087155965	0.10413266071888	0.497248416521836	-1.62514033230169	271842	-0.00311696609462471
Date M82 first reported (osteoporosis in diseases classified elsewhere)	131966	First occurrences	Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders	DATE	LOGISTIC-BINARY	271773/106(271879)	0.157729672767509	-0.0326912496097811	0.348004167403733	0.0971179623749189	0.104348654382079	0.497823776127347	1.62412724485374	271879	0.00311481107645555
Hospital episode type: Other delivery event	41231#5	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	271858/21(271879)	-0.352537321156176	-0.777857830787442	0.0735103318774911	0.217189746694433	0.104450751305931	0.497823776127347	-1.62364895343361	271879	-0.00311389380044144
Treatment/medication code: cardicor 1.25mg tablet	20003#1141171152	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271579/263(271842)	0.100159799029392	-0.0208453439367517	0.221076302012836	0.0617158396424207	0.104601949925925	0.497823776127347	1.62294131788173	271842	0.00311274849766085
6mm strong meridian (right)	5133	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction	CONTINUOUS	LINEAR	53763	0.00680449889740663	-0.00141572580870865	0.0150247236035219	0.00419406926400452	0.104713688720219	0.497823776127347	1.62241888284639	53763	0.00699710983921599
Number of cigarettes previously smoked daily (current cigar/pipe smokers)	6183	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking	INTEGER	ORDERED-LOGISTIC	1044	-0.100002487839701	-0.220979451499955	0.0209744758205537	0.0617240748373466	0.104714550791413	0.497823776127347	-1.62241485395125	1044	-0.0501972821199948
Fluid intelligence completion status	20242	Cognitive function	Online follow-up > Cognitive function online > Fluid intelligence / reasoning	CAT-SIN	LOGISTIC-BINARY	1837/56358(58195)	-0.0385818748250268	-0.0851978778505834	0.00803692182038123	0.0237848247229002	0.10477022503826	0.497823776127347	-1.6221547157599	58195	-0.00672430000449471
Temperature standard deviation	90193	Physical activity	Additional exposures > Physical activity measurement > Raw accelerometer statistics	CONTINUOUS	LINEAR	48837	-0.00734381453489426	-0.0162178500281393	0.00153022095835078	0.00452765232588063	0.104802970428779	0.497823776127347	-1.62200176401729	48837	-0.00733962765030453
Date Q27 first reported (other congenital malformations of peripheral vascular system)	132480	First occurrences	Health-related outcomes > First occurrences > Congenital disruptions and chromosomal abnormalities	DATE	LOGISTIC-BINARY	271656/223(271879)	0.108563109360577	-0.0226785200232679	0.239728015581255	0.066941672825203	0.104852307293258	0.497823776127347	1.62177138613204	271879	0.00311029296752977
PM: initial answer	4292-3	Cognitive function	UK Biobank Assessment Centre > Cognitive function > Prospective memory	CAT-SIN	MULTINOMIAL-LOGISTIC	75405/95694	-999	-999	-999	-999	0.104987746469704	0.498111028396947	-1.62113939663469	95694	-0.00524054652059709
Job coding: other assembler, routine operative	22601#81392781	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55356/63(55419)	0.204055896297947	-0.0428631894421255	0.450980994164381	0.125982974050005	0.105270795033989	0.498516447746395	1.61982071529801	55419	0.00688074022667891
Type of cancer: ICD9: 1745 Malignant neoplasm of female breast - lower-outer quadrant	40013#1745	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271849/30(271879)	0.295516060428729	-0.0623308770537623	0.65276872015691	0.182426718769142	0.105285271845594	0.498516447746395	1.61975334565379	271879	0.00310642273245572
Date N62 first reported (hypertrophy of breast)	132100	First occurrences	Health-related outcomes > First occurrences > Genitourinary system disorders	DATE	LOGISTIC-BINARY	270708/1171(271879)	-0.0474835541885152	-0.104957953569527	0.0099717638884918	0.0293193442238148	0.105326806799705	0.498516447746395	-1.6195600983686	271879	-0.00310605211925746
Treatment/medication code: beclomethasone dipropionate+salbutamol	20003#1140881938	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271789/53(271842)	-0.222807146959392	-0.492670146950194	0.0467062238832996	0.137598541373215	0.105373192279778	0.498516447746395	-1.61934435478547	271842	-0.00310584970641903
Date G46 first reported (vascular syndromes of brain in cerebrovascular diseases)	131058	First occurrences	Health-related outcomes > First occurrences > Nervous system disorders	DATE	LOGISTIC-BINARY	271703/176(271879)	0.122109308403762	-0.0258151167113892	0.269898086933472	0.0754384279449544	0.1054830144604	0.498681079031493	1.61883386091909	271879	0.00310465932770638
Date M01 first reported (direct infections of joint in infectious and parasitic diseases classified elsewhere)	131842	First occurrences	Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders	DATE	LOGISTIC-BINARY	271854/25(271879)	-0.323715776963539	-0.716102081243938	0.0683175370784579	0.200110722571894	0.105727467015528	0.499481501956087	-1.6176990677515	271879	-0.00310248300044128
Suffer from 'nerves'	2010	Mental health	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	CAT-SIN	LOGISTIC-BINARY	204352/57471(261823)	0.00764769578488621	-0.00162585202863902	0.0169212460263874	0.00473148950728778	0.106019349935522	0.500504701009527	1.6163468171565	261823	0.00315885831577747
Treatment/medication code: gtn - glyceryl trinitrate	20003#1140923670	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271331/511(271842)	0.0715900192524414	-0.0152878749897036	0.158426296793835	0.0443156540512412	0.106208582230975	0.500660395786961	1.61547170854074	271842	0.0030984221685033
Date F99 first reported (mental disorder, not otherwise specified)	130990	First occurrences	Health-related outcomes > First occurrences > Mental and behavioural disorders	DATE	LOGISTIC-BINARY	271636/243(271879)	0.103571850462977	-0.0221373909589045	0.229211200787249	0.0641207169439743	0.106251468295361	0.500660395786961	1.61527355292665	271879	0.00309783130323011
Date O34 first reported (maternal care for known or suspected abnormality of pelvic organs)	132220	First occurrences	Health-related outcomes > First occurrences > Pregnancy, childbirth and the puerperium	DATE	LOGISTIC-BINARY	270958/921(271879)	-0.0541635574878917	-0.119907477989839	0.0115508580899292	0.0335359060464108	0.106278293734828	0.500660395786961	-1.61514963787398	271879	-0.00309759365664387
Treatment/medication code: detrusitol 1mg tablet	20003#1141162824	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271398/444(271842)	-0.0767441684272138	-0.169962933006626	0.0164370911925219	0.0475519003587432	0.106512239764988	0.50084194372283	-1.61407001812769	271842	-0.00309573379767859
Illnesses of siblings: Breast cancer	20111#5	Family history and early life factors	UK Biobank Assessment Centre > Touchscreen > Family history	CAT-MUL	LOGISTIC-BINARY	198448/9284(207732)	0.0172098041785718	-0.0036896287216803	0.0381086804562369	0.0106630299096353	0.10653165752937	0.50084194372283	1.61398049307971	207732	0.00354116324504124
Had menopause	2724	Maternity and sex-specific factors	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors	CAT-SIN	LOGISTIC-BINARY	30807/92791(123598)	0.0196233002388818	-0.00420795836921504	0.0434583967202793	0.0121600079046045	0.106570309223201	0.50084194372283	1.6138023290408	123598	0.00459032626133133
Job coding: floorer, floor layer, floor or wall tiler, floor polisher	22601#53222553	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55402/17(55419)	-0.395474753651241	-0.877161847173783	0.083912636803632	0.245176567416098	0.106618226322823	0.50084194372283	-1.61358152743311	55419	-0.0068542383985865
Thickness of butter/margarine spread on sliced bread: thin	20098#1	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday	CAT-MUL	LOGISTIC-BINARY	80831/27841(108672)	-0.0112165733996209	-0.0248554443649963	0.00242131996899962	0.00695848611228359	0.106974380769928	0.502160105210248	-1.61194283062863	108672	-0.00488978326004629
Inverse distance to the nearest major road	24012	Lifestyle and environment	Additional exposures > Local environment > Residential air pollution	CONTINUOUS	LINEAR	268047	0.00310835085573417	-0.000672828041652083	0.00688952975312042	0.00192920835648599	0.107134560862197	0.502209662663711	1.61120723752259	268047	0.00311204197275093
Date K01 first reported (embedded and impacted teeth)	131554	First occurrences	Health-related outcomes > First occurrences > Digestive system disorders	DATE	LOGISTIC-BINARY	270389/1490(271879)	0.0418637640073854	-0.00907632403936226	0.0927937332947427	0.0259877370547732	0.107196190181232	0.502209662663711	1.61092445004881	271879	0.00308949051275481
Treatment/medication code: oxazepam	20003#1140863442	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271799/43(271842)	-0.246510915520166	-0.546817804012114	0.0530838350724644	0.153038944546054	0.107211600920687	0.502209662663711	-1.61085375766523	271842	-0.0030895651736608
Treatment/medication code: nytol 25mg tablet	20003#1140862722	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271795/47(271842)	-0.234948120291894	-0.521248408276625	0.0511443109892779	0.14602123400758	0.107617008699835	0.503753701991411	-1.60899694928447	271842	-0.00308600390944594
Ever talked to a health professional about unusual or psychotic experiences	20477	Mental health	Online follow-up > Mental health > Unusual and psychotic experiences	CAT-SIN	LOGISTIC-BINARY	2790/810(3600)	-0.0640983584786492	-0.14238186830748	0.0140748106631226	0.039913151518271	0.108188682298822	0.506073308402723	-1.6063880161394	3600	-0.0267709753446579
Currently (in last 3 months) suffer from abdominal pain	21035	Digestive health	Online follow-up > Digestive health	CAT-SIN	LOGISTIC-BINARY	57295/24121(81416)	0.0125441518571575	-0.00276832290633165	0.0278575030720808	0.00781285427180935	0.108362168373901	0.506528363699944	1.6055984403913	81416	0.00562704664751793
OCT measured (left)	6072-1	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Retinal optical coherence tomography	CAT-SIN	MULTINOMIAL-LOGISTIC	40746/46841	-999	-999	-999	-999	0.108716610059213	0.507210790749022	-1.60398839769765	46841	-0.00741114803367538
